unique_id,ds,ADIDA,BottomUp
Idaho,2014-07-01,19.616562,13.622903
Idaho,2014-08-01,19.616562,13.622903
Idaho,2014-09-01,19.616562,13.622903
Illinois,2014-07-01,23.134499,26.989992
Illinois,2014-08-01,23.134499,26.989992
Illinois,2014-09-01,23.134499,26.989992
Indiana,2014-07-01,66.258995,55.8224
Indiana,2014-08-01,66.258995,55.8224
Indiana,2014-09-01,66.258995,55.8224
Kentucky,2014-07-01,19.549784,13.818225
Kentucky,2014-08-01,19.549784,13.818225
Kentucky,2014-09-01,19.549784,13.818225
Maine,2014-07-01,44.611618,53.040627
Maine,2014-08-01,44.611618,53.040627
Maine,2014-09-01,44.611618,53.040627
Maryland,2014-07-01,0.14285715,0.14285715
Maryland,2014-08-01,0.14285715,0.14285715
Maryland,2014-09-01,0.14285715,0.14285715
Massachusetts,2014-07-01,6.3405743,3.9636614
Massachusetts,2014-08-01,6.3405743,3.9636614
Massachusetts,2014-09-01,6.3405743,3.9636614
Michigan,2014-07-01,112.14825,118.14013
Michigan,2014-08-01,112.14825,118.14013
Michigan,2014-09-01,112.14825,118.14013
Minnesota,2014-07-01,29.101177,25.626802
Minnesota,2014-08-01,29.101177,25.626802
Minnesota,2014-09-01,29.101177,25.626802
Mississippi,2014-07-01,6.1258845,14.270768
Mississippi,2014-08-01,6.1258845,14.270768
Mississippi,2014-09-01,6.1258845,14.270768
Missouri,2014-07-01,127.13801,113.81974
Missouri,2014-08-01,127.13801,113.81974
Missouri,2014-09-01,127.13801,113.81974
Montana,2014-07-01,3.381392,2.345876
Montana,2014-08-01,3.381392,2.345876
Montana,2014-09-01,3.381392,2.345876
Nevada,2014-07-01,89.584915,72.89026
Nevada,2014-08-01,89.584915,72.89026
Nevada,2014-09-01,89.584915,72.89026
New Hampshire,2014-07-01,69.98214,84.10803
New Hampshire,2014-08-01,69.98214,84.10803
New Hampshire,2014-09-01,69.98214,84.10803
New Mexico,2014-07-01,58.424164,47.11662
New Mexico,2014-08-01,58.424164,47.11662
New Mexico,2014-09-01,58.424164,47.11662
New York,2014-07-01,187.96272,162.1379
New York,2014-08-01,187.96272,162.1379
New York,2014-09-01,187.96272,162.1379
North Carolina,2014-07-01,76.52861,63.21886
North Carolina,2014-08-01,76.52861,63.21886
North Carolina,2014-09-01,76.52861,63.21886
Ohio,2014-07-01,75.49711,56.780014
Ohio,2014-08-01,75.49711,56.780014
Ohio,2014-09-01,75.49711,56.780014
Oregon,2014-07-01,326.17783,298.97055
Oregon,2014-08-01,326.17783,298.97055
Oregon,2014-09-01,326.17783,298.97055
Rhode Island,2014-07-01,0.297773,0.16472428
Rhode Island,2014-08-01,0.297773,0.16472428
Rhode Island,2014-09-01,0.297773,0.16472428
South Carolina,2014-07-01,11.275866,11.510992
South Carolina,2014-08-01,11.275866,11.510992
South Carolina,2014-09-01,11.275866,11.510992
South Dakota,2014-07-01,19.173033,9.548057
South Dakota,2014-08-01,19.173033,9.548057
South Dakota,2014-09-01,19.173033,9.548057
Tennessee,2014-07-01,67.833206,60.64028
Tennessee,2014-08-01,67.833206,60.64028
Tennessee,2014-09-01,67.833206,60.64028
Texas,2014-07-01,393.3303,340.0569
Texas,2014-08-01,393.3303,340.0569
Texas,2014-09-01,393.3303,340.0569
United Kingdom,2014-07-01,928.90015,956.81934
United Kingdom,2014-08-01,928.90015,956.81934
United Kingdom,2014-09-01,928.90015,956.81934
Utah,2014-07-01,107.74065,85.31269
Utah,2014-08-01,107.74065,85.31269
Utah,2014-09-01,107.74065,85.31269
Virginia,2014-07-01,65.484764,61.122677
Virginia,2014-08-01,65.484764,61.122677
Virginia,2014-09-01,65.484764,61.122677
Washington,2014-07-01,881.1379,877.17505
Washington,2014-08-01,881.1379,877.17505
Washington,2014-09-01,881.1379,877.17505
Wisconsin,2014-07-01,25.110949,19.16725
Wisconsin,2014-08-01,25.110949,19.16725
Wisconsin,2014-09-01,25.110949,19.16725
Wyoming,2014-07-01,39.536293,38.293125
Wyoming,2014-08-01,39.536293,38.293125
Wyoming,2014-09-01,39.536293,38.293125
104-model-disabled/Forks,2014-07-01,1.0706002,2.457508
104-model-disabled/Forks,2014-08-01,1.0706002,2.457508
104-model-disabled/Forks,2014-09-01,1.0706002,2.457508
106-model-disabled/Forks,2014-07-01,0.23852721,4.459289
106-model-disabled/Forks,2014-08-01,0.23852721,4.459289
106-model-disabled/Forks,2014-09-01,0.23852721,4.459289
115-model-disabled/Locks,2014-07-01,6.0442705,8.31178
115-model-disabled/Locks,2014-08-01,6.0442705,8.31178
115-model-disabled/Locks,2014-09-01,6.0442705,8.31178
116-model-disabled/Pumps,2014-07-01,0.56335545,7.2936044
116-model-disabled/Pumps,2014-08-01,0.56335545,7.2936044
116-model-disabled/Pumps,2014-09-01,0.56335545,7.2936044
12-model-disabled/Bib-Shorts,2014-07-01,18.278482,14.177436
12-model-disabled/Bib-Shorts,2014-08-01,18.278482,14.177436
12-model-disabled/Bib-Shorts,2014-09-01,18.278482,14.177436
123-model-disabled/Wheels,2014-07-01,1.5262346,4.4210906
123-model-disabled/Wheels,2014-08-01,1.5262346,4.4210906
123-model-disabled/Wheels,2014-09-01,1.5262346,4.4210906
124-model-disabled/Wheels,2014-07-01,0.48783585,6.44673
124-model-disabled/Wheels,2014-08-01,0.48783585,6.44673
124-model-disabled/Wheels,2014-09-01,0.48783585,6.44673
125-model-disabled/Wheels,2014-07-01,0.44807842,7.0361767
125-model-disabled/Wheels,2014-08-01,0.44807842,7.0361767
125-model-disabled/Wheels,2014-09-01,0.44807842,7.0361767
126-model-disabled/Wheels,2014-07-01,5.1147294,5.311755
126-model-disabled/Wheels,2014-08-01,5.1147294,5.311755
126-model-disabled/Wheels,2014-09-01,5.1147294,5.311755
13-model-disabled/Shorts,2014-07-01,1.2196763,12.7766485
13-model-disabled/Shorts,2014-08-01,1.2196763,12.7766485
13-model-disabled/Shorts,2014-09-01,1.2196763,12.7766485
14-model-disabled/Mountain Frames,2014-07-01,0.8409635,11.975141
14-model-disabled/Mountain Frames,2014-08-01,0.8409635,11.975141
14-model-disabled/Mountain Frames,2014-09-01,0.8409635,11.975141
15-model-disabled/Mountain Frames,2014-07-01,0.28453788,4.50089
15-model-disabled/Mountain Frames,2014-08-01,0.28453788,4.50089
15-model-disabled/Mountain Frames,2014-09-01,0.28453788,4.50089
16-model-disabled/Road Frames,2014-07-01,0.0031855477,0.4296525
16-model-disabled/Road Frames,2014-08-01,0.0031855477,0.4296525
16-model-disabled/Road Frames,2014-09-01,0.0031855477,0.4296525
18-model-disabled/Socks,2014-07-01,0.012994244,0.54819995
18-model-disabled/Socks,2014-08-01,0.012994244,0.54819995
18-model-disabled/Socks,2014-09-01,0.012994244,0.54819995
19-model-disabled/Mountain Bikes,2014-07-01,0.06126318,1.0690792
19-model-disabled/Mountain Bikes,2014-08-01,0.06126318,1.0690792
19-model-disabled/Mountain Bikes,2014-09-01,0.06126318,1.0690792
21-model-disabled/Mountain Bikes,2014-07-01,1.5440321,20.436169
21-model-disabled/Mountain Bikes,2014-08-01,1.5440321,20.436169
21-model-disabled/Mountain Bikes,2014-09-01,1.5440321,20.436169
25-model-disabled/Road Bikes,2014-07-01,0.034285318,0.24357615
25-model-disabled/Road Bikes,2014-08-01,0.034285318,0.24357615
25-model-disabled/Road Bikes,2014-09-01,0.034285318,0.24357615
26-model-disabled/Road Bikes,2014-07-01,14.121835,8.521447
26-model-disabled/Road Bikes,2014-08-01,14.121835,8.521447
26-model-disabled/Road Bikes,2014-09-01,14.121835,8.521447
28-model-disabled/Road Bikes,2014-07-01,0.026466312,0.48860034
28-model-disabled/Road Bikes,2014-08-01,0.026466312,0.48860034
28-model-disabled/Road Bikes,2014-09-01,0.026466312,0.48860034
3-model-disabled/Gloves,2014-07-01,36.446087,43.06372
3-model-disabled/Gloves,2014-08-01,36.446087,43.06372
3-model-disabled/Gloves,2014-09-01,36.446087,43.06372
30-model-disabled/Road Bikes,2014-07-01,8.455853,35.118458
30-model-disabled/Road Bikes,2014-08-01,8.455853,35.118458
30-model-disabled/Road Bikes,2014-09-01,8.455853,35.118458
38-model-disabled/Tights,2014-07-01,27.051481,20.05773
38-model-disabled/Tights,2014-08-01,27.051481,20.05773
38-model-disabled/Tights,2014-09-01,27.051481,20.05773
42-model-disabled/Wheels,2014-07-01,0.29739985,4.857071
42-model-disabled/Wheels,2014-08-01,0.29739985,4.857071
42-model-disabled/Wheels,2014-09-01,0.29739985,4.857071
45-model-disabled/Wheels,2014-07-01,1.3051702,4.484019
45-model-disabled/Wheels,2014-08-01,1.3051702,4.484019
45-model-disabled/Wheels,2014-09-01,1.3051702,4.484019
46-model-disabled/Wheels,2014-07-01,0.9357051,3.9298828
46-model-disabled/Wheels,2014-08-01,0.9357051,3.9298828
46-model-disabled/Wheels,2014-09-01,0.9357051,3.9298828
5-model-disabled/Mountain Frames,2014-07-01,0.0038652013,0.3558453
5-model-disabled/Mountain Frames,2014-08-01,0.0038652013,0.3558453
5-model-disabled/Mountain Frames,2014-09-01,0.0038652013,0.3558453
50-model-disabled/Wheels,2014-07-01,2.85016,6.818548
50-model-disabled/Wheels,2014-08-01,2.85016,6.818548
50-model-disabled/Wheels,2014-09-01,2.85016,6.818548
51-model-disabled/Wheels,2014-07-01,0.28610277,5.658172
51-model-disabled/Wheels,2014-08-01,0.28610277,5.658172
51-model-disabled/Wheels,2014-09-01,0.28610277,5.658172
59-model-disabled/Headsets,2014-07-01,0.2757947,1.7504916
59-model-disabled/Headsets,2014-08-01,0.2757947,1.7504916
59-model-disabled/Headsets,2014-09-01,0.2757947,1.7504916
60-model-disabled/Headsets,2014-07-01,0.34996998,6.290421
60-model-disabled/Headsets,2014-08-01,0.34996998,6.290421
60-model-disabled/Headsets,2014-09-01,0.34996998,6.290421
61-model-disabled/Headsets,2014-07-01,0.15228377,2.3846998
61-model-disabled/Headsets,2014-08-01,0.15228377,2.3846998
61-model-disabled/Headsets,2014-09-01,0.15228377,2.3846998
707/Helmets,2014-07-01,258.62686,269.90118
707/Helmets,2014-08-01,258.62686,269.90118
707/Helmets,2014-09-01,258.62686,269.90118
708/Helmets,2014-07-01,263.09503,279.78192
708/Helmets,2014-08-01,263.09503,279.78192
708/Helmets,2014-09-01,263.09503,279.78192
711/Helmets,2014-07-01,272.07153,286.9094
711/Helmets,2014-08-01,272.07153,286.9094
711/Helmets,2014-09-01,272.07153,286.9094
712/Caps,2014-07-01,299.47925,315.89893
712/Caps,2014-08-01,299.47925,315.89893
712/Caps,2014-09-01,299.47925,315.89893
713/Jerseys,2014-07-01,33.122005,32.753128
713/Jerseys,2014-08-01,33.122005,32.753128
713/Jerseys,2014-09-01,33.122005,32.753128
714/Jerseys,2014-07-01,109.79441,119.646416
714/Jerseys,2014-08-01,109.79441,119.646416
714/Jerseys,2014-09-01,109.79441,119.646416
715/Jerseys,2014-07-01,197.1436,191.53706
715/Jerseys,2014-08-01,197.1436,191.53706
715/Jerseys,2014-09-01,197.1436,191.53706
716/Jerseys,2014-07-01,83.606476,85.52399
716/Jerseys,2014-08-01,83.606476,85.52399
716/Jerseys,2014-09-01,83.606476,85.52399
717/Road Frames,2014-07-01,7.4490514,13.038357
717/Road Frames,2014-08-01,7.4490514,13.038357
717/Road Frames,2014-09-01,7.4490514,13.038357
718/Road Frames,2014-07-01,7.521054,13.045144
718/Road Frames,2014-08-01,7.521054,13.045144
718/Road Frames,2014-09-01,7.521054,13.045144
719/Road Frames,2014-07-01,2.4213428,2.9025908
719/Road Frames,2014-08-01,2.4213428,2.9025908
719/Road Frames,2014-09-01,2.4213428,2.9025908
722/Road Frames,2014-07-01,12.505711,19.935942
722/Road Frames,2014-08-01,12.505711,19.935942
722/Road Frames,2014-09-01,12.505711,19.935942
723/Road Frames,2014-07-01,2.6289003,2.8343067
723/Road Frames,2014-08-01,2.6289003,2.8343067
723/Road Frames,2014-09-01,2.6289003,2.8343067
736/Road Frames,2014-07-01,0.9840322,5.256896
736/Road Frames,2014-08-01,0.9840322,5.256896
736/Road Frames,2014-09-01,0.9840322,5.256896
738/Road Frames,2014-07-01,24.27066,35.997665
738/Road Frames,2014-08-01,24.27066,35.997665
738/Road Frames,2014-09-01,24.27066,35.997665
739/Mountain Frames,2014-07-01,5.7484794,9.250854
739/Mountain Frames,2014-08-01,5.7484794,9.250854
739/Mountain Frames,2014-09-01,5.7484794,9.250854
742/Mountain Frames,2014-07-01,17.921988,17.584597
742/Mountain Frames,2014-08-01,17.921988,17.584597
742/Mountain Frames,2014-09-01,17.921988,17.584597
743/Mountain Frames,2014-07-01,32.53707,32.948704
743/Mountain Frames,2014-08-01,32.53707,32.948704
743/Mountain Frames,2014-09-01,32.53707,32.948704
747/Mountain Frames,2014-07-01,18.223581,17.728579
747/Mountain Frames,2014-08-01,18.223581,17.728579
747/Mountain Frames,2014-09-01,18.223581,17.728579
748/Mountain Frames,2014-07-01,33.065796,32.57642
748/Mountain Frames,2014-08-01,33.065796,32.57642
748/Mountain Frames,2014-09-01,33.065796,32.57642
77-model-disabled/Wheels,2014-07-01,0.94927704,1.6243396
77-model-disabled/Wheels,2014-08-01,0.94927704,1.6243396
77-model-disabled/Wheels,2014-09-01,0.94927704,1.6243396
779/Mountain Bikes,2014-07-01,75.05026,85.761246
779/Mountain Bikes,2014-08-01,75.05026,85.761246
779/Mountain Bikes,2014-09-01,75.05026,85.761246
78-model-disabled/Wheels,2014-07-01,2.169132,2.0608404
78-model-disabled/Wheels,2014-08-01,2.169132,2.0608404
78-model-disabled/Wheels,2014-09-01,2.169132,2.0608404
780/Mountain Bikes,2014-07-01,63.5781,73.34675
780/Mountain Bikes,2014-08-01,63.5781,73.34675
780/Mountain Bikes,2014-09-01,63.5781,73.34675
781/Mountain Bikes,2014-07-01,63.713924,73.104836
781/Mountain Bikes,2014-08-01,63.713924,73.104836
781/Mountain Bikes,2014-09-01,63.713924,73.104836
782/Mountain Bikes,2014-07-01,89.3094,101.65458
782/Mountain Bikes,2014-08-01,89.3094,101.65458
782/Mountain Bikes,2014-09-01,89.3094,101.65458
783/Mountain Bikes,2014-07-01,77.56152,88.52701
783/Mountain Bikes,2014-08-01,77.56152,88.52701
783/Mountain Bikes,2014-09-01,77.56152,88.52701
784/Mountain Bikes,2014-07-01,64.15307,72.948456
784/Mountain Bikes,2014-08-01,64.15307,72.948456
784/Mountain Bikes,2014-09-01,64.15307,72.948456
792/Road Bikes,2014-07-01,21.23092,26.327183
792/Road Bikes,2014-08-01,21.23092,26.327183
792/Road Bikes,2014-09-01,21.23092,26.327183
793/Road Bikes,2014-07-01,33.156223,39.605003
793/Road Bikes,2014-08-01,33.156223,39.605003
793/Road Bikes,2014-09-01,33.156223,39.605003
794/Road Bikes,2014-07-01,34.19934,39.203636
794/Road Bikes,2014-08-01,34.19934,39.203636
794/Road Bikes,2014-09-01,34.19934,39.203636
795/Road Bikes,2014-07-01,25.858772,30.341343
795/Road Bikes,2014-08-01,25.858772,30.341343
795/Road Bikes,2014-09-01,25.858772,30.341343
796/Road Bikes,2014-07-01,21.548855,26.347998
796/Road Bikes,2014-08-01,21.548855,26.347998
796/Road Bikes,2014-09-01,21.548855,26.347998
797/Road Bikes,2014-07-01,45.9779,52.81118
797/Road Bikes,2014-08-01,45.9779,52.81118
797/Road Bikes,2014-09-01,45.9779,52.81118
798/Road Bikes,2014-07-01,40.9523,48.426773
798/Road Bikes,2014-08-01,40.9523,48.426773
798/Road Bikes,2014-09-01,40.9523,48.426773
799/Road Bikes,2014-07-01,38.465633,42.85131
799/Road Bikes,2014-08-01,38.465633,42.85131
799/Road Bikes,2014-09-01,38.465633,42.85131
800/Road Bikes,2014-07-01,29.19992,33.760246
800/Road Bikes,2014-08-01,29.19992,33.760246
800/Road Bikes,2014-09-01,29.19992,33.760246
801/Road Bikes,2014-07-01,46.888336,54.534153
801/Road Bikes,2014-08-01,46.888336,54.534153
801/Road Bikes,2014-09-01,46.888336,54.534153
808/Handlebars,2014-07-01,19.069298,25.502312
808/Handlebars,2014-08-01,19.069298,25.502312
808/Handlebars,2014-09-01,19.069298,25.502312
809/Handlebars,2014-07-01,31.015535,39.788002
809/Handlebars,2014-08-01,31.015535,39.788002
809/Handlebars,2014-09-01,31.015535,39.788002
810/Handlebars,2014-07-01,13.349673,15.054622
810/Handlebars,2014-08-01,13.349673,15.054622
810/Handlebars,2014-09-01,13.349673,15.054622
811/Handlebars,2014-07-01,4.4483733,5.755748
811/Handlebars,2014-08-01,4.4483733,5.755748
811/Handlebars,2014-09-01,4.4483733,5.755748
813/Handlebars,2014-07-01,17.057926,17.816505
813/Handlebars,2014-08-01,17.057926,17.816505
813/Handlebars,2014-09-01,17.057926,17.816505
822/Road Frames,2014-07-01,17.55225,23.249126
822/Road Frames,2014-08-01,17.55225,23.249126
822/Road Frames,2014-09-01,17.55225,23.249126
833/Road Frames,2014-07-01,0.4321369,4.3689394
833/Road Frames,2014-08-01,0.4321369,4.3689394
833/Road Frames,2014-09-01,0.4321369,4.3689394
835/Road Frames,2014-07-01,25.543644,30.867405
835/Road Frames,2014-08-01,25.543644,30.867405
835/Road Frames,2014-09-01,25.543644,30.867405
836/Road Frames,2014-07-01,18.960766,22.66626
836/Road Frames,2014-08-01,18.960766,22.66626
836/Road Frames,2014-09-01,18.960766,22.66626
838/Road Frames,2014-07-01,11.22503,12.760057
838/Road Frames,2014-08-01,11.22503,12.760057
838/Road Frames,2014-09-01,11.22503,12.760057
839/Road Frames,2014-07-01,2.3904786,3.5008545
839/Road Frames,2014-08-01,2.3904786,3.5008545
839/Road Frames,2014-09-01,2.3904786,3.5008545
858/Gloves,2014-07-01,78.85131,89.669174
858/Gloves,2014-08-01,78.85131,89.669174
858/Gloves,2014-09-01,78.85131,89.669174
859/Gloves,2014-07-01,117.447075,128.67014
859/Gloves,2014-08-01,117.447075,128.67014
859/Gloves,2014-09-01,117.447075,128.67014
860/Gloves,2014-07-01,57.282593,59.491924
860/Gloves,2014-08-01,57.282593,59.491924
860/Gloves,2014-09-01,57.282593,59.491924
864/Vests,2014-07-01,241.80785,228.99763
864/Vests,2014-08-01,241.80785,228.99763
864/Vests,2014-09-01,241.80785,228.99763
865/Vests,2014-07-01,123.86818,116.72005
865/Vests,2014-08-01,123.86818,116.72005
865/Vests,2014-09-01,123.86818,116.72005
866/Vests,2014-07-01,15.268063,14.430918
866/Vests,2014-08-01,15.268063,14.430918
866/Vests,2014-09-01,15.268063,14.430918
867/Shorts,2014-07-01,188.82748,173.66284
867/Shorts,2014-08-01,188.82748,173.66284
867/Shorts,2014-09-01,188.82748,173.66284
868/Shorts,2014-07-01,68.98457,64.741905
868/Shorts,2014-08-01,68.98457,64.741905
868/Shorts,2014-09-01,68.98457,64.741905
869/Shorts,2014-07-01,187.23271,167.03185
869/Shorts,2014-08-01,187.23271,167.03185
869/Shorts,2014-09-01,187.23271,167.03185
870/Bottles and Cages,2014-07-01,445.19656,435.09998
870/Bottles and Cages,2014-08-01,445.19656,435.09998
870/Bottles and Cages,2014-09-01,445.19656,435.09998
871/Bottles and Cages,2014-07-01,146.86064,146.5633
871/Bottles and Cages,2014-08-01,146.86064,146.5633
871/Bottles and Cages,2014-09-01,146.86064,146.5633
872/Bottles and Cages,2014-07-01,121.368675,121.380295
872/Bottles and Cages,2014-08-01,121.368675,121.380295
872/Bottles and Cages,2014-09-01,121.368675,121.380295
873/Tires and Tubes,2014-07-01,264.8889,261.13467
873/Tires and Tubes,2014-08-01,264.8889,261.13467
873/Tires and Tubes,2014-09-01,264.8889,261.13467
874/Socks,2014-07-01,86.55621,78.01442
874/Socks,2014-08-01,86.55621,78.01442
874/Socks,2014-09-01,86.55621,78.01442
875/Socks,2014-07-01,141.0502,124.048615
875/Socks,2014-08-01,141.0502,124.048615
875/Socks,2014-09-01,141.0502,124.048615
876/Bike Racks,2014-07-01,179.60918,167.60283
876/Bike Racks,2014-08-01,179.60918,167.60283
876/Bike Racks,2014-09-01,179.60918,167.60283
877/Cleaners,2014-07-01,197.93314,187.70898
877/Cleaners,2014-08-01,197.93314,187.70898
877/Cleaners,2014-09-01,197.93314,187.70898
878/Fenders,2014-07-01,153.32759,152.9828
878/Fenders,2014-08-01,153.32759,152.9828
878/Fenders,2014-09-01,153.32759,152.9828
879/Bike Stands,2014-07-01,16.841793,16.232843
879/Bike Stands,2014-08-01,16.841793,16.232843
879/Bike Stands,2014-09-01,16.841793,16.232843
880/Hydration Packs,2014-07-01,162.07791,154.36728
880/Hydration Packs,2014-08-01,162.07791,154.36728
880/Hydration Packs,2014-09-01,162.07791,154.36728
881/Jerseys,2014-07-01,106.675064,99.28538
881/Jerseys,2014-08-01,106.675064,99.28538
881/Jerseys,2014-09-01,106.675064,99.28538
882/Jerseys,2014-07-01,29.292229,28.937178
882/Jerseys,2014-08-01,29.292229,28.937178
882/Jerseys,2014-09-01,29.292229,28.937178
883/Jerseys,2014-07-01,164.54147,153.64421
883/Jerseys,2014-08-01,164.54147,153.64421
883/Jerseys,2014-09-01,164.54147,153.64421
884/Jerseys,2014-07-01,218.4734,206.41283
884/Jerseys,2014-08-01,218.4734,206.41283
884/Jerseys,2014-09-01,218.4734,206.41283
885/Touring Frames,2014-07-01,19.59039,16.618809
885/Touring Frames,2014-08-01,19.59039,16.618809
885/Touring Frames,2014-09-01,19.59039,16.618809
886/Touring Frames,2014-07-01,16.89321,14.920206
886/Touring Frames,2014-08-01,16.89321,14.920206
886/Touring Frames,2014-09-01,16.89321,14.920206
887/Touring Frames,2014-07-01,3.614625,2.0444837
887/Touring Frames,2014-08-01,3.614625,2.0444837
887/Touring Frames,2014-09-01,3.614625,2.0444837
888/Touring Frames,2014-07-01,3.1260529,1.5604185
888/Touring Frames,2014-08-01,3.1260529,1.5604185
888/Touring Frames,2014-09-01,3.1260529,1.5604185
889/Touring Frames,2014-07-01,26.36046,23.437593
889/Touring Frames,2014-08-01,26.36046,23.437593
889/Touring Frames,2014-09-01,26.36046,23.437593
890/Touring Frames,2014-07-01,5.0769,3.0647957
890/Touring Frames,2014-08-01,5.0769,3.0647957
